日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
8/25,台南廠-AI系統維護服務工程師,南茂科技股份有限公司,台南市新市區南科七路5號,"39,000",1. 前端網站建置及維護2. 整合串接廠內多種資訊流架構3. 使用微服務容器化開發工具，如Docker/K8S等4. 數據類及影像類預測模型系統開發及維護,台南市新市區,經歷不拘,大學,員工6000人,82er8,www.104.com.tw/job/82er8?jobsource=jolist_c_relevance
9/01,資料科學家 (Data Scientist)-高雄(Kaohsiung),華翰物產實業股份有限公司,高雄市新興區青年一路156號,待遇面議,關預測. 須與資料工程師共同建立資料流與開發相關API6. 開發相關介面與儀表板供內部使用者使用7. 須持續學習並精進相關技術(不只限於工程領域)●必備條件:1. 熟練Python以及資料處理相關技術2. 有訓練數值型模型的業界經驗,高雄市新興區,1年以上,大學,員工150人,7wgov,www.104.com.tw/job/7wgov?jobsource=jolist_c_relevance
7/13,軟體類--Data Scientist Engineer. (中科),華邦電子股份有限公司,台中市大雅區科雅一路8號,待遇面議,"【邀請您將104履歷同步上傳至華邦官方網站，將使您的履歷優先被主管看見】投遞網址:https://reurl.cc/7RrgEd1. Design, implement and build high quality machine learning prediction models/systems for various business applications.2. Machine Learning and predictive analytics projects include feature engineering, model building, algorithm development.3. Processing, cleansing, and verifying the integrity of data used for analysis.4. Build high quality machine learning prediction models/systems for various business applications.. Advanced ability to perform Exploratory Data Analysis and knowledge of statistics.6. Ability to visualize data in the most effective way possible for a given summary.",台中市大雅區,經歷不拘,碩士,上市上櫃,7wvjl,www.104.com.tw/job/7wvjl?jobsource=jolist_c_relevance
9/05,系統維運工程師,嘉興資訊顧問有限公司,台中市西區英才路512號3樓,"37,000",＊ 線上突發狀況問題排除。＊ 設備服務的監控和維護。＊ 針對須監控之項目，設定或開發相對應機制或工具。＊ 釐清客戶的技術需求和問題。＊ 能向客戶解說自家產品的功能、應用與技術相關資訊。＊ 判斷技術問題回報給內部產品團隊，協助更新優化。＊ 與 RD、QA 合作，優化系統程序與問題改善。＊ 除本薪外，依值班班別另配有值班津貼。＊ 輪班職務，休假天數比照當月假日天數。,台中市西區,經歷不拘,專科,員工20人,6y95u,www.104.com.tw/job/6y95u?jobsource=jolist_c_relevance
5/18,系統維運工程師,永鼎數位科技有限公司,台中市西區台灣大道二段285號,"35,000",工作內容:1.維護電腦系統效能，保持系統正常運作並進行除錯。2.記錄各系統維護及異動的相關資訊。3.負責軟、硬體及其他系統周邊裝置的監控、安裝及維修。4.回報所維護之軟、硬體問題，並將問題交由技術人員處理。.幫用戶端或作業員設定好電腦工作環境（如：應用軟體）。,台中市西區,經歷不拘,專科,,76l7w,www.104.com.tw/job/76l7w?jobsource=jolist_c_relevance
9/07,【風險諮詢】營運數據分析與資料視覺化顧問－高雄所、台北所,勤業眾信聯合會計師事務所,高雄市前鎮區成功二路88號3樓,待遇面議,1.	訪談了解企業企業營運風險數據分析需求，實作及佈署數據分析與機器學習模型。2.	運用數據分析、機器學習技術協助客戶偵測、預測企業營運風險。3.	使用工具將數據分析結果進行可視化的設計與儀表板建置。4.	協助數據分析、機器學習與視覺化工具專案開發、導入與維護。,高雄市前鎮區,經歷不拘,大學,員工3900人,7kkk2,www.104.com.tw/job/7kkk2?jobsource=jolist_c_relevance
9/05,後端軟體工程師 Back-End Software Engineer,肚肚股份有限公司,高雄市前鎮區成功二路25號12樓,待遇面議,"含但不限於PHP Laravel,Node.js以及Python FastAPI。- 熟悉SQL並了解如何使用資料庫及基本效能調校, 包含但不限於MySQL或PostgreSQL。- 具Git版本控制經驗。- 具良好溝通能力及團隊合作能力。",高雄市前鎮區,經歷不拘,大學,,7jnue,www.104.com.tw/job/7jnue?jobsource=jolist_c_relevance
9/04,軟體工程師,日陞空間資訊股份有限公司,台南市永康區中華路425號11樓之2,"35,000",協助開發程式並研究須有獨立開發能力<具備以下概念尤佳>1.GIS地理資訊系統2.C#或Python開發經驗3.影像匹配4.多執行續處理.AI學習影像辨識,台南市永康區,1年以上,專科,員工80人,7yjyo,www.104.com.tw/job/7yjyo?jobsource=jolist_c_relevance
8/22,軟體類--Data Scientist Engineer (中科),華邦電子股份有限公司,台中市大雅區科雅一路8號,待遇面議,【邀請您將104履歷同步上傳至華邦官方網站，將使您的履歷優先被主管看見】投遞網址:https://reurl.cc/WG538L1. 電腦視覺與深度學習演算法開發2. 統計分析與機器學習專案開發3. 建立及維護 MLOps/DevOps 相關系統4.  以建構提升效率與效度的專案及系統為主要目標，後續為維護與優化,台中市大雅區,經歷不拘,碩士,上市上櫃,7uqk7,www.104.com.tw/job/7uqk7?jobsource=jolist_c_relevance
9/05,專案工程師,國立成功大學_數位生活科技研發中心,台南市東區國立成功大學資訊工程系數位生活科技研發中心,"33,000",能與團隊良好溝通熟悉C語言程式開發，能靈活運用指標熟悉網頁撰寫，PHP、MySQL、Java script、Python具備以框架開發PHP的經驗尤佳熟悉使用Git版本控制[薪資待遇] 依國立成功大學專案工作人員薪點支給待遇標準聘任,台南市東區,經歷不拘,大學,遠端工作,5c7jc,www.104.com.tw/job/5c7jc?jobsource=jolist_c_relevance
8/31,Data Engineer 資料工程師 (台中),微碧愛普科技有限公司,台中市北區中清路一段447號19樓之1A,"50,000","上數據產品相關工作經驗。2. 熟悉Python。3. 具Data infra所需工具實作經驗（PySpark, Airflow, Kafka）。4. 具有構建ETL/ELT, Batch processing, Streaming",台中市北區,1年以上,專科,員工31人,7vb5f,www.104.com.tw/job/7vb5f?jobsource=jolist_c_relevance
9/05,程式軟體工程師,永大杉綠能科技股份有限公司,高雄市苓雅區自強路三路,"50,000",端伺服器。技能需求：1. 程式開發。1a. PHP（會 Laravel 者佳）。1b. Javascript （會 Node.js 者佳）。1c.會 C/C++/Python 者尤佳。2. 瞭解 Linux 系統管理、網路架構、網路運,高雄市苓雅區,3年以上,大學,員工50人,83gu7,www.104.com.tw/job/83gu7?jobsource=jolist_c_relevance
9/01,RD 後端工程師,長佳智能股份有限公司,台中市西區台灣大道二段573號8樓,"40,000",1.	網頁後端開發（Python FastAPI、Flask）2.	API開發與設計（RESTFul、gRPC等）3.	資料庫設計（PostGreSQL、NoSQL）4.	Task Queue（RabbitMQ、Redis）,台中市西區,2年以上,大學,員工70人,7ot3p,www.104.com.tw/job/7ot3p?jobsource=jolist_c_relevance
9/07,【生產製造】軟體開發工程師-台中廠-R10,友達光電股份有限公司,台中市西屯區中科路1號,待遇面議,1. 負責串接設備機台與各項智慧製造相關開發2. 影像辨識應用開發,台中市西屯區,經歷不拘,碩士,上市上櫃,827l2,www.104.com.tw/job/827l2?jobsource=jolist_c_relevance
5/18,後端工程師,永鼎數位科技有限公司,台中市西區台灣大道二段285號,"40,000",1.遊戲後端伺服器及API開發與維護。2.後台管理介面的開發與維護。3.基本GIT版本控制使用經驗。4.技術文件撰寫。需求條件：1.熟悉下列任一程式語言：JavaScript、C#、Python、PHP、Node.js。2.具備獨立,台中市西區,2年以上,大學,,76l80,www.104.com.tw/job/76l80?jobsource=jolist_c_relevance
9/05,Google Cloud 雲端架構師-Cloud Architect【[高雄]新事業開發中心(聚上雲)-雲端服務處】,邁達特數位股份有限公司,高雄市左營區明誠二路332號6樓,待遇面議, integration (CI) Continuous delivery (CD) and automation.我們正在尋找想要接觸 Python、PHP、Node.js、GO、JAVA 或任何編程語言。想要在 GCP 中構建一系列服,高雄市左營區,經歷不拘,大學,上市上櫃,82tm8,www.104.com.tw/job/82tm8?jobsource=jolist_c_relevance
9/05,系統整合開發工程師,業泓科技股份有限公司,台中市后里區后科南路2號,待遇面議,1. 生產相關系統管理維運(MES、EAP)，確保系統穩定順暢運作2. 廠端各位單位跟製造作業相關需求功能/報表開發3. 系統化流程整合、需求分析、開發、導入4. 工廠數位化應用與推展. 承接主管指派專案進行,台中市后里區,經歷不拘,大學,員工1200人,80cr2,www.104.com.tw/job/80cr2?jobsource=jolist_c_relevance
8/30,前端工程師 - AIaaS 新創公司  （兼職 / 三個月短期打工，時間彈性可面議）,應科聯有限公司,"台中市西屯區台中市西屯區文華路100 號 , I-Hub 智慧創新港",待遇面議,應用到AWS上。10. 對機器學習服務框架和基礎設施有興趣和了解。11. 了解現代軟體開發實踐，包括版本控制、自動化測試和持續整合/持續部署（CI/CD）。12. 能閱讀後端程式碼，如python。,台中市西屯區,3年以上,專科,遠端工作,83kh2,www.104.com.tw/job/83kh2?jobsource=jolist_c_relevance
9/01,高雄軟體園區 - 軟體測試工程師,精益科技股份有限公司,高雄市前鎮區復興四路 12 號,待遇面議,1. 熟Windows或Linux軟體應用解決方案整合驗證 2. 基本Python程式能力，可簡單修改程式碼及build code 3. 熟悉軟體封裝、封裝軟體Install Shield 4. 具備影像處理與識別概念佳 . 支援軟體測,高雄市前鎮區,3年以上,大學,員工110人,7prio,www.104.com.tw/job/7prio?jobsource=jolist_c_relevance
9/05,決策分析與最佳化演算法開發工程師 (台南),群創光電股份有限公司,台南市新市區台南市新市區環西路一段3號/苗栗縣竹南鎮科學路168號,待遇面議,使用線性規劃(Linear Programming)、作業研究(Operation Research)、決策支援(Decision Support)、機器學習(Machine Learning)、啟發式演算法(Heuristic/Meta-heuristic Optimization)、強化學習(Reinforcement Learning)等方法，進行決策分析與推薦、參數優化、排程最佳化、組合分配問題最佳化或運輸問題等決策分析與最佳化專案項目,台南市新市區,經歷不拘,碩士,上市上櫃,802ak,www.104.com.tw/job/802ak?jobsource=jolist_c_relevance
9/05,自動化測試工程師(ERC000),鈺登科技股份有限公司,台南市新市區台南市新市區創業路10號5樓,待遇面議," 維護 • Regression Test • Stress Test • 自動報表產生 • 測試結果分析【你需要具備什麼？】 • 具基本 Networking 背景，如 L2/L3 相關通訊協定等 • Python, pytest",台南市新市區,3年以上,大學,員工160人,7z6sw,www.104.com.tw/job/7z6sw?jobsource=jolist_d_relevance
5/30,【觸控】系統軟、韌體、硬體設計工程師,天鈺科技股份有限公司,台南市永康區,"40,000",具觸控韌體開發相關經驗具觸控演算法開發相關經驗具觸控IC驗證 (含FPGA驗證) 相關經驗具觸控相關Android Driver開發經驗具備以上其一經驗者,台南市永康區,3年以上,大學,員工520人,7bl2l,www.104.com.tw/job/7bl2l?jobsource=jolist_d_relevance
9/06,IoT物聯網應用工程師,富添工業股份有限公司,台南市安南區安通路二段8號,"27,000",◎入廠後有專人會帶領教導此工作所需具備能力：一、程式語言：Python。二、物聯網通訊：I²C Bus、EIA-485 (RS-485 or RS485)。三、硬體設備：樹莓派 (Raspberry Pi)。四、作業系統：,台南市安南區,經歷不拘,專科,員工230人,7xpdl,www.104.com.tw/job/7xpdl?jobsource=jolist_d_relevance
9/04,AI / Deep Learning Engineer,奇美車電股份有限公司,台南市永康區經中路10號(或台中市西區臺灣大道二段573號九樓B室),"45,000",• Familiar with C/C++/Python programming and Linux development environment• Familiar with deep learning/machine learning,台南市永康區,經歷不拘,大學,員工80人,7h6yn,www.104.com.tw/job/7h6yn?jobsource=jolist_d_relevance
9/01,【南科】軟體開發部-(Senior) Embedded Linux Engineer,直得科技股份有限公司,台南市新市區南部科學園區大利一路3號,待遇面議, Python(plus) 具 device drivers 開發經驗(plus) 熟 Xenomai(plus) 熟 EtherCAT、CANopen 等 fieldbus 通訊1. 應徵者請以附件介紹自己具代表性或最得意之作品，我們希望藉此看出你,台南市新市區,1年以上,碩士,員工477人,7el3w,www.104.com.tw/job/7el3w?jobsource=jolist_d_relevance
9/07,MES後端工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1. 製造資訊系統後台開發與維護。2. 製造資訊流程整合與分析。3. 生產數據分析系統程式開發與維護。,台中市南屯區,經歷不拘,大學,上市上櫃,7ncli,www.104.com.tw/job/7ncli?jobsource=jolist_d_relevance
9/05,後端工程師(高雄地區),福能股份有限公司,高雄市左營區明誠二路491號6樓之1,待遇面議,1. 開發經驗：3年以上，具獨立開發能力者2. 程式語言：Python、C#、.net Core、C++3. 資料庫：MSSQL、PostgreSQL、Mongo、Coach DB4. 熟悉Gitlab、Gitlab flow、Docker,高雄市左營區,3年以上,大學,員工32人,7qnhs,www.104.com.tw/job/7qnhs?jobsource=jolist_d_relevance
9/07,IT技術工程師/MIS工程師,宏崴實業有限公司,高雄市苓雅區光華一路206號8樓之8,"40,000",握各種計算機軟硬件，可獨立進行安裝、調試及故障排除。4.   精通局域網的維護及網絡安全知識。.   熟練進行局域網的搭建和網絡設備的基本維護和故障處理。6.   熟悉Python 、PHP、ＭySQL7.   工作主動性強，耐心細緻，有,高雄市苓雅區,經歷不拘,大學,員工10人,81tuw,www.104.com.tw/job/81tuw?jobsource=jolist_d_relevance
