日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
9/03,深度(機器)學習資料科學家(台中),慧穩科技股份有限公司,台中市西屯區市政路500號7樓之6,待遇面議,"1. 深度學習資料分析運用於機器視覺2. 深度學習演算法研究3. 資料前處理：確認客戶需求及資料來源彙整、依據資料分析需求，進行資料清理、邏輯運算與彙總 4. 資料轉檔與分析: 資料轉檔、篩選、比對、彙總、分析相關作業數據 . 預測分析: 深度學習演算法, 建置模組, 優化模組6. 資料呈現：依據專案需求特性，提供對應之資料呈現模式，資料邏輯調整與維護 7. 建構資料與即時運算系統整合服務 8. 參與產品需求收集與測試",台中市西屯區,3年以上,碩士,,6ct4d,www.104.com.tw/job/6ct4d?jobsource=jolist_b_relevance
9/04,DBA 資料庫管理師-視訊/線上面談(台中),104人力銀行_一零四資訊科技股份有限公司,台中市西區民權路239號14樓,待遇面議, Shell Script (Bash)、PHP、Python 自動化維運管理，具版本控制及自動化機制部署經驗,台中市西區,2年以上,大學,上市上櫃,7yoru,www.104.com.tw/job/7yoru?jobsource=jolist_b_relevance
8/31,Software Quality Assurance Engineer 軟體測試工程師,微碧愛普科技有限公司,台中市北區中清路一段447號19樓之1A,"38,000", App testing framework。. 熟悉API測試工具，如: Postman。【加分條件】1. 參與過餐飲/零售軟體或平台開發測試。2. 具備自動化測試經驗，不限語言。3. 有敏捷開發經驗。4. 熟悉程式語言（Python,台中市北區,經歷不拘,大學,員工31人,7xwbi,www.104.com.tw/job/7xwbi?jobsource=jolist_b_relevance
9/03,影像處理工程師,慧穩科技股份有限公司,台中市西屯區市政路500號7樓之6,待遇面議,1、分析客戶影像，強化演算法開發2、擅長Open CV、Halcon、Cuda,台中市西屯區,1年以上,大學,,7rldo,www.104.com.tw/job/7rldo?jobsource=jolist_b_relevance
9/05,軟體工程師,田屋科技股份有限公司,台中市太平區永平路三段143號,"40,000",**1. 熟練使用Python或C++進行完整的系統開發，並熟悉NumPy、OpenCV等機器人開發相關函式庫。2. 具備在Linux環境中工作的經驗，並瞭解Git、CMake等工具的使用方式。3. 具備基本的數學以及機器人相關理論知識。（,台中市太平區,經歷不拘,大學,,83it6,www.104.com.tw/job/83it6?jobsource=jolist_b_relevance
9/05,前端工程師,宏典國際行銷有限公司,台中市北區進化路445號6樓,"35,000",工作內容1. 能根據設計師給出的設計稿完成前端版面2. 能清楚理解需求並根據需求完成功能3. 閱讀後端提供的API文件並串接API4. 遵守公司統一的開發規範進行程式開發. 擁有良好的溝通能力、執行力、積極及強烈的責任心，並具備團隊合作能力者6. 不懂或是有疑惑的勇於向主管提問7. 基本的規格文件撰寫8. 其它主管交辦事項能力需求1. 有Vue、React或Angular等任一MVVM框架開發經驗2. 了解基本型別觀念或了解Typescript開發3. 熟悉前端切版4. 熟悉API串接. 基本了解git版控提供作品集或相關作品demo可以讓我們更了解您的能力公司成員大多不到30歲，是年輕有活力的團隊歡迎各位新鮮人或應屆畢業生等新人，也歡迎經驗豐富的您加入我們的團隊如果您想要進一步了解我們的工作，敬請踴躍投遞履歷我們期待您的加入上班時間：早上11點到晚上8點 ，休息時間下午5~6點公司配備有機械鍵盤與高性能電腦，讓您能無後顧之憂地從事開發勞健保公司幫你繳，依項目完成度可獲得專案獎金薪資依能力詳談 周休二日(見紅休),台中市北區,經歷不拘,高中,,7o78a,www.104.com.tw/job/7o78a?jobsource=jolist_b_relevance
8/28,PHP程式設計師/工程師,普羅傑有限公司,台中市南屯區永春東7路,"40,000",主要工作技能及內容 :1. 使用PHP Laravel 開發與維護2. MySQL資料庫建置與資料表規劃3. 軟體測試與修改4. 現有程式維護及更新. 若能寫Python薪水會往上加6. 熟悉git操作具備條件 : 1. 俱備,台中市南屯區,經歷不拘,專科,,6vgsq,www.104.com.tw/job/6vgsq?jobsource=jolist_b_relevance
9/01,軟體設計資深/主任工程師(自動化設備平台)_智能製造平台部(中科),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台中市西屯區科園一路8號,待遇面議,"需求出差     - 熟悉至少一種以上工控協定(如 ModbusTcp/ModbusRTU/EtherCAT/OPCUA..等)     - 熟悉其他程式語言，如WPF,SQL,JAVA,Python,LUA     - 熟悉UML或C4",台中市西屯區,經歷不拘,大學,上市上櫃,820ms,www.104.com.tw/job/820ms?jobsource=jolist_b_relevance
9/06,PC-Based/自動化軟體工程師-后科廠,旭東機械工業股份有限公司,台中市后里區后科南路30號,"35,000",1.PC-Based設備規劃/開發/維護;(含PC與PLC交握通訊)2.自動控制、機器視覺、對位演算、雷射光學應用;3.SECS/GEM的系統規劃、開發、維護4.RS232、Socket、TCP/IP、Web Server通訊的元件測試、開發.SQL資料庫管理資料的規劃、開發6.須配合任務加班、出差(提供差旅費、公務車)7.遠距離提供租屋津貼,台中市后里區,經歷不拘,大學,員工900人,4682u,www.104.com.tw/job/4682u?jobsource=jolist_b_relevance
9/07,自動化物流軟體開發工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1. 製造資訊流程整合與分析。2. 生產數據分析系統程式開發與維護。3. 自動化物流程式開發與分析。4. 自走車控制系統軟體開發。,台中市南屯區,經歷不拘,大學,上市上櫃,40nxv,www.104.com.tw/job/40nxv?jobsource=jolist_b_relevance
9/06,"資料科學前端工程師 (Frontend Engineer) - 台中 數據技術發展(數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,台中市烏日區高鐵一路299號,待遇面議,[工作內容]國泰金控 數數發 數據技術發展小組（Data Science & Technology），團隊負責 AI 量化投資應用的創新技術研究、概念性驗證與專案產品程式的開發，幫助集團發展新型態的投資應用。我們正在尋找前端資料工程菁英，歡迎有相關工作經驗的朋友來挑戰。此職務可能包含但不限如下相關內容：1. 參與 AI 量化投資的產品、專案、PoC 開發與維護2. 與 UI/UX 設計師合作，實現設計規格，並評估前端元件的可共用性、實作可行性及可維護性等3. 與團隊共同參與需求規劃討論，使用 React 設計開發前端頁面功能4. 與資料科學家、資料工程師合作，串接後端數據源，設計並開發資料視覺化的呈現. CICD 自動化部署[我們的團隊介紹與文化特色]- 我們是集團於中部研發中心的資料科學團隊，特別針對中部的資料科學人才好手提供優質的新創研發環境- 我們有實驗室的理論研究精神，也有業界專業務實落地的應用- 從專案的開發來接地氣，從新技術的研究來保持創新，從產品的發展來規模化- 擁抱雲端技術，也重視開放的資料技術- 開放與分享是我們的基因，要有主動挖掘問題、主動解決問題的能力，也要有主動分享、傳承學習並追求進步的特質條件- 進步快速的團隊，能夠因應組織任務需求來調整工作內容**請同步於 104 及以下職缺連結投遞履歷，可以讓我們在審閱履歷上會更快速喔！**投遞連結：https://recruit.cathayholdings.com/CathaybkHR/servlet/HttpDispatcher/EZA0_0320/jobDetail?applFormNo=I00014681,台中市烏日區,3年以上,大學,上市上櫃,80xzh,www.104.com.tw/job/80xzh?jobsource=jolist_b_relevance
9/07,數值演算法工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1.開發光學計算軟體工具2.可與領域專家溝通並開發對應數值算法,台中市南屯區,經歷不拘,碩士,上市上櫃,6zwrh,www.104.com.tw/job/6zwrh?jobsource=jolist_b_relevance
9/04,【迪卡儂IT】IT Support Engineer,DECATHLON法商迪卡儂_台灣迪卡儂有限公司,台中市南屯區大墩南路379號,待遇面議,"In this role, you will be the support engineer/project leader to give our users the most effective/professional IT services on their sites (store, warehouse, office) & according to your potentiality, become the future IT leader.【Who you are?】You are fluently bilingual English and ChineseYou are with strong leadership and good communication skillYou are strongly passionate about IT innovation and technology, and like to share and contributeYou are curious, creative and demanding, enjoy working as a team and like challenges in complex environmentsYou are with a bachelor or above degree  with IT or relative majorYou accept business trip and duty shiftYou are with the sense of customer service You are organized and know how to identify and manage priorities【Your responsibilities?】Daily support on infrastructure & network to ensure the smooth IT environment in order to have ""IS healthy"" target & ensure the autonomy level of end userImplement IT infrastructure and network for new opening siteCollaborate and build synergy with International team for new projects deployment, support & document writingPre study, sourcing, manage and deploy IT solution for local business needGuarantee the IT security of each site and manage the support quality (service request, incidents and performances)Manage functionally IT SuppliersDiagnose your sites, create reports for your domain, analyze and decide on the implementation of proactive action plansRegular site visits to           *Communicate with our internal users in order to listen to service requirement and broadcast our IT projects          *Train key user in order to improve/guarantee user's autonomous          *Manage & control site IT assets ",台中市南屯區,2年以上,大學,外商公司,6nt0i,www.104.com.tw/job/6nt0i?jobsource=jolist_b_relevance
9/03,資深後端工程師Senior Backend Engineer,慧穩科技股份有限公司,台中市西屯區市政路500號7樓之6,待遇面議,工作內容:1、負責開發及維護後端Django專案2、負責REST API的開發，優化產品效能必備條件:1、3年以上Python後端開發經驗2、1年以上運維相關工作經驗3、有RESTful API 設計及實作經驗與後端 API 開發經,台中市西屯區,3年以上,大學,,77oyc,www.104.com.tw/job/77oyc?jobsource=jolist_b_relevance
9/07,軟體開發工程師(LD),大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1.機台資訊整合開發2.協助系統分析程式開發測試,台中市南屯區,經歷不拘,碩士,上市上櫃,76esx,www.104.com.tw/job/76esx?jobsource=jolist_b_relevance
9/01,System Engineer of Smart Machine _DSM AOT (Taichung),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台中市西屯區科園一路8號,待遇面議,1.執行機構結構/功能設計。2.規劃與執行機構設計類產品BOM手稿提供與確認。3.規劃與執行機構設計類零件材料選用及供應商導入。4.執行機構設計類工程/設計變更。.執行專案進度管理。 ,台中市西屯區,3年以上,碩士,上市上櫃,7qv1f,www.104.com.tw/job/7qv1f?jobsource=jolist_b_relevance
9/07,機電整合(副)工程師,大立光電股份有限公司,台中市南屯區精科路11號,待遇面議,1.自動化設備的機電整合2.自動化設備的軟韌體開發與應用3.控制系統設計與應用4.具備基礎Microsoft Windows Programming能力者佳.具備基礎Python程式設計能力者佳6.具備基礎工業控制知識者佳,台中市南屯區,經歷不拘,大學,上市上櫃,6ho14,www.104.com.tw/job/6ho14?jobsource=jolist_b_relevance
7/13,網路維運-系統程式設計師,暉捷科技股份有限公司,台中市西屯區市政北一路77號10樓之11,"30,000", Linux系統操作✓ Python 程式開發 (加分項目)✓ Java 程式開發 (加分項目)✔ PHP程式 + MySQL資料庫 (加分項目)公司福利☆ 當值津貼 ☆ 交通津貼 (上下班油錢不發愁)☆ 教育訓練 (您有想法我們有辦法),台中市西屯區,經歷不拘,大學,員工20人,6lyy7,www.104.com.tw/job/6lyy7?jobsource=jolist_b_relevance
9/05,資訊室-軟體工程師,長安體系連鎖社區醫院_長安醫院,台中市太平區永平路一段9號,"35,000",Python 與Django撰寫能力。2.熟悉Oracle與MS-SQL。3.配合on call值班。4.其他主管交辦事項。作為醫院的重要後勤人員，我們的資訊團隊與臨床單位緊密合作，全盤規劃並積極解決資訊問題，力求成為支持醫療人員的最佳後盾,台中市太平區,1年以上,專科,員工500人,82x1m,www.104.com.tw/job/82x1m?jobsource=jolist_b_relevance
9/06,(IOT)系統整合工程師-SSS,華廣生技股份有限公司,台中市南區大慶街二段100號,"35,000",1. 開發雲端血糖管理平台2. 醫院端血糖管理系統導入整合程式開發與測試3. 協助診所端資訊系統整合4. 協助大陸技術團隊問題排除. 視需求短期出差,台中市南區,3年以上,大學,上市上櫃,6vkvk,www.104.com.tw/job/6vkvk?jobsource=jolist_b_relevance
8/31,3D視覺應用工程師(中部),弘翔精密科技股份有限公司,台中市大里區國光路二段702號11樓,待遇面議,1. 學習如何運用Mech-Mind 3D視覺和機器手臂整合，完成智動上下料；2. 協助評估各式上下料需求；3. 協助客戶技術問題排除;4. 技術問題匯整及歸納;. 主管交辦事項;*歡迎想要擁有一技之長的你加入**公司有提供完整的教育訓練*,台中市大里區,經歷不拘,專科,員工12人,7x53m,www.104.com.tw/job/7x53m?jobsource=jolist_d_relevance
9/01,系統工程師(台中)-B85B,精誠資訊股份有限公司,台中市西屯區台灣大道三段660號8F,待遇面議,"1.協助客戶硬體系統安裝建置、維護資訊系統與售後服務支援。2.虛擬化平台VMware vSphere之安裝、維運及故障排除。3.備份軟體建置管理，如Veeam,Veritas等相關產品。4.例行性定期系統維護作業。.操作管理文件SOP撰寫。",台中市西屯區,2年以上,大學,上市上櫃,7sscc,www.104.com.tw/job/7sscc?jobsource=jolist_d_relevance
9/01,後端工程師 Backend Engineer,瑞思資訊股份有限公司,台中市北區忠明路424號8F之1,"37,000",1. 有後端程式開發經驗佳(例如：python、php、node.js、golang..等等)。2. 具備 RESTful API 設計及實作經驗與後端 API 開發經驗3. 具備 SQL 資料庫基礎能力。4. 與前端工程師協作，開發網頁前,台中市北區,經歷不拘,專科,員工25人,6zzi7,www.104.com.tw/job/6zzi7?jobsource=jolist_d_relevance
8/30,AIoT 應用軟體工程師,億集創見應用科技股份有限公司,台中市西區臺灣大道二段239號7樓之4,待遇面議,【工作內容】1. 設計開發 AIoT 區域環境架構 與 AIOT雲端整合環境的架構2. 影像處理，人臉辨識處理程式開發3. 影像串流處理4. 程式API串接整合【工作技能】1.Python 開發經驗，人臉辨識程式開發經,台中市西區,經歷不拘,高中,員工50人,6xv35,www.104.com.tw/job/6xv35?jobsource=jolist_d_relevance
